URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/BeMedicationDispense","SCT"
http://hl7.org/fhir/ValueSet/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1312",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","StructureDefinition/BeModelMedicationDispense","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1316",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","StructureDefinition/BeModelMedicationDispense","THO"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationExposureIntentVS,1.1.0,active,,BeMedicationExposureIntentVS,Medication exposure intent,"The exposure purpose of a medication - whether the medication is given for therapeutic or prophylactic purposes.","StructureDefinition/BeMedicationExposureCategory,StructureDefinition/BeModelMedicationLine","SCT"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationLineAdherenceStatusReasonVS,1.1.0,active,,BeMedicationLineAdherenceStatusReasonVS,Medication Treatment Status Change Reason,"Reasons for changes in the medication treatment status.","StructureDefinition/BeMedicationLine,StructureDefinition/BeModelMedicationLine","THO (V3)"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationLineAdherenceStatusVS,1.1.0,active,,BeMedicationLineAdherenceStatusVS,Medication line adherence status value set,"Medication line adherence status value set","StructureDefinition/BeMedicationLine,StructureDefinition/BeModelMedicationLine","FHIR"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationLineOriginTypeVS,1.1.0,active,,BeMedicationLineOriginTypeVS,Medication origin type value set,"Medication origin type value set","StructureDefinition/BeMedicationLine,StructureDefinition/BeModelMedicationLine","Internal"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationLineRegistrationStatusVS,1.1.0,draft,,BeMedicationLineRegistrationStatusVS,Medication Line Registration Status Value Set,"This value set includes the registration statuses for medication lines.","StructureDefinition/BeExtMedicationLineRegistrationStatus","Internal"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationLineStatusVS,1.1.0,active,,BeMedicationLineStatusVS,Medication Statement Status Codes,"This value set includes a selection of medication statement status codes from FHIR.","StructureDefinition/BeModelMedicationLine","hl7.fhir.r4.core"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationPrescriptionStatus,1.1.0,active,,BeMedicationPrescriptionStatusVS,Medication Prescription Status,"Medication prescription status codes.","StructureDefinition/BeMedicationPrescription,StructureDefinition/BeModelMedicationPrescription","hl7.fhir.r4.core"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationRequestReimbursementTypeVS,1.1.0,active,,BeMedicationRequestReimbursementTypeVS,Medication request reimbursement type ValueSet,"Medication request reimbursement type - instructions for reimbursement of the medication request","StructureDefinition/BeExtInstructionsForReimbursement,StructureDefinition/BeModelMedicationPrescription","Internal"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeMedicationTypeVS,1.1.0,active,,BeMedicationTypeVS,Medication preparation Type value set,"Medication preparation type value set","StructureDefinition/BeMedicationType,StructureDefinition/BeModelMedicationLine","Internal"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/BeRouteOfAdministrationVS,1.1.0,active,,BeRouteOfAdministrationVS,Route of Administration ValueSet,"This ValueSet contains codes for the route of administration of medications. It is used to specify how a medication is administered to a patient, such as orally, intravenously, or topically.","StructureDefinition/BeModelDosagingInformation,StructureDefinition/BeDosage","SCT"
https://www.ehealth.fgov.be/standards/fhir/medication/ValueSet/be-vs-dispenser-types,1.1.0,draft,,DispenserTypes,Dispenser Types,"Dispenser Types - from hcparty",,"hl7.fhir.be.core"
